"id";"geneTerm_a";"geneTerm_b";"sim_UV"
11304;"At4g07850";"AT1G69940";0.990557115991102
11305;"At4g07850";"AT3G62710";0.987060016480784
11306;"At4g07850";"AT3G47440";0.996920327791453
11307;"At4g07850";"AT3G44460";0.99573651841255
11308;"At4g07850";"AT3G42710";0.991911651969946
11309;"At4g07880";"AT1G39750";0.987849859793417
11310;"At4g07880";"AT5G33200";0.992672691678341
11311;"At4g07880";"AT3G51590";0.987073604042842
11312;"At4g07880";"AT3G42710";0.987022687185467
11313;"At4g07880";"AT4G19580";0.994774598205822
11314;"At4g07880";"AT4G09540";0.995978849658067
11315;"At4g07900";"At5g50270";0.992491549585792
11316;"At4g07900";"AT4G31830";0.990360951050677
11317;"At4g07900";"AT4G23780";0.994379828560712
11318;"At4g07900";"AT4G23110";0.995421501044745
11319;"At4g07900";"AT4G18450";0.987210190028929
11320;"AT4G07940";"AT3G62110";0.996707781533321
11321;"AT4G07940";"AT3G54930";0.988913055673415
11322;"AT4G07940";"AT4G35920";0.992597364631619
11323;"AT4G07970";"AT5G47350";0.992400380781532
11324;"AT4G07970";"AT5G40420";0.987482726729896
11325;"AT4G07970";"AT5G23260";0.988036319685447
11326;"AT4G07970";"AT5G04630";0.991596813388981
11327;"AT4G07970";"AT4G25510";0.988218702350185
11328;"AT4G07990";"AT5G58060";0.988716929872947
11329;"AT4G07990";"AT5G03560";0.999310509613185
11330;"AT4G08000";"AT4G16390";0.992080478458786
11331;"AT4G08000";"AT5G04230";0.989233846581229
11332;"AT4G08000";"AT5G24820";0.992006410600967
11333;"AT4G08000";"AT5G51250";0.997740002758824
11334;"AT4G08000";"AT4G39960";0.991601502875413
11335;"AT4G08000";"AT4G33490";0.993974343415913
11336;"AT4G08000";"AT4G27430";0.989010594693344
11337;"AT4G08000";"AT4G13690";0.987848088068006
11338;"AT4G08020";"AT5G60500";0.993428071759766
11339;"AT4G08020";"AT3G59480";0.993230341341172
11340;"AT4G08020";"AT3G56390";0.99056127768501
11341;"AT4G08020";"AT3G53170";0.987579538680626
11342;"AT4G08030";"AT5G48130";0.996021108467639
11343;"AT4G08030";"AT5G39420";0.99811829124346
11344;"AT4G08030";"AT5G38080";0.990453785266081
11345;"AT4G08030";"AT5G22970";0.987200419490347
11346;"AT4G07960";"AT5G46240";0.996131792709423
11347;"AT4G07950";"AT5G47410";0.987062823338283
11348;"AT4G07950";"AT5G40660";0.993078193923765
11349;"AT4G08040";"AT3G58000";0.998749682206963
11350;"AT4G08040";"AT4G10460";0.987701979609837
11351;"AT4G08050";"AT5G02940";0.996155336312473
11352;"AT4G08050";"AT3G44550";0.992670674104829
11353;"AT4G08050";"AT4G25270";0.995270354166702
11354;"AT4G08090";"AT1G60720";0.992868478578405
11355;"AT4G08110";"AT5G59140";0.992456217546396
11356;"AT4G08110";"AT5G12980";0.990521586533945
11357;"AT4G08110";"AT4G19050";0.991677523248705
11358;"AT4G08130";"AT4G38190";0.996127321065318
11359;"AT4G08140";"AT4G30450";0.98998991212305
11360;"AT4G07730";"AT5G05150";0.987253528629462
11361;"AT4G07740";"ATMG00720";0.991139198323979
11362;"AT4G07740";"AT5G50645";0.988562408199133
11363;"AT4G07740";"AT4G36170";0.996022726668653
11364;"AT4G07750";"AT4G16860";0.990992885221304
11365;"AT4G07760";"AT5G28470";0.992272692703003
11366;"AT4G07760";"AT5G11360";0.995623936904047
11367;"AT4G07760";"AT5G04770";0.98799591483066
11368;"AT4G07760";"AT4G19780";0.991104628159806
11369;"At4g07340";"AT5G54460";0.99305696774888
11370;"AT4G07360";"AT4G15870";0.996019844369582
11371;"AT4G07360";"AT5G47330";0.989256469791875
11372;"AT4G07360";"AT4G22120";0.993531912776648
11373;"AT4G07370";"AT5G07030";0.991430590633142
11374;"AT4G07370";"AT4G30770";0.995690440605852
11375;"AT4G07370";"AT4G11400";0.988963505228924
11376;"AT4G07380";"AT5G57810";0.990148595998036
11377;"AT4G07400";"AT4G27290";0.987028000807282
11378;"AT4G07400";"AT4G25640";0.995685081428092
11379;"AT4G07410";"AT1G73490";0.991829452317588
11380;"AT4G07410";"AT1G30240";0.990188414976846
11381;"AT4G07410";"AT1G31660";0.988143640497866
11382;"AT4G07410";"At5g48240";0.995787052842165
11383;"AT4G07410";"AT5G41190";0.987910165825153
11384;"AT4G07410";"AT5G39840";0.98731951548012
11385;"AT4G07410";"AT5G14050";0.989282854790196
11386;"AT4G07410";"AT5G12220";0.99420555086854
11387;"AT4G07410";"AT3G55510";0.989595973333931
11388;"AT4G07410";"AT3G53940";0.992346789193867
11389;"AT4G07410";"AT3G52930";0.990301333113577
11390;"AT4G07410";"AT3G49990";0.987935526871826
11391;"AT4G07425";"AT5G47670";0.988068031774336
11392;"AT4G07425";"AT5G05310";0.992606829971443
11393;"AT4G07430";"AT5G47970";0.987646071488191
11394;"AT4G07430";"AT4G38430";0.989509997582756
11395;"AT4G07460";"AT2G26620";0.988782600304573
11396;"AT4G07460";"AT5G32490";0.992767150832578
11397;"AT4G07460";"AT5G29070";0.993071579931573
11398;"AT4G07460";"AT5G62250";0.989360599422494
11399;"AT4G07460";"AT5G55750";0.990398559574864
11400;"AT4G07460";"AT5G40320";0.98739697183612
11401;"AT4G07460";"AT5G16640";0.996541660132614
11402;"AT4G07460";"AT3G47440";0.990265141526273
11403;"AT4G07460";"AT3G44460";0.987295685153728
11404;"AT4G07460";"AT4G18080";0.990243873451846
11405;"AT4G07460";"At4g07850";0.99193667771319
11406;"AT4G07390";"AT5G28220";0.987291866121238
11407;"AT4G07390";"AT5G49940";0.98797016755198
11408;"AT4G07390";"AT5G23810";0.992603195612136
11409;"AT4G07480";"AT5G19360";0.989296590054509
11410;"AT4G07480";"AT5G38320";0.993900852972949
11411;"AT4G07480";"AT3G42600";0.987867677040932
11412;"At4g07490";"AT5G40170";0.98776156777069
11413;"At4g07490";"AT4G29710";0.993537383673959
11414;"At4g07490";"AT4G27330";0.992500824672069
11415;"AT4G07500";"AT4G36940";0.988824659447795
11416;"AT4G07500";"AT5G55340";0.990232509593496
11417;"AT4G07500";"AT4G20910";0.991456484460063
11418;"AT4G07530";"AT1G51830";0.991463252149564
11419;"AT4G07530";"AT5G07430";0.98893762262529
11420;"AT4G07540";"AT5G28950";0.987231487503194
11421;"AT4G07540";"AT5G65390";0.995073376356567
11422;"AT4G07540";"AT5G60920";0.994496815304543
11423;"AT4G07540";"AT5G58170";0.987263670909637
11424;"At4g07550";"AT5G04630";0.991079817631724
11425;"At4g07550";"AT4G07970";0.988677965554055
11426;"AT4G07580";"AT4G15800";0.995735763321299
11427;"AT4G07580";"AT5G04360";0.987468232443224
11428;"AT4G07580";"AT5G64850";0.993275169479684
11429;"AT4G07580";"AT5G57310";0.988064411226334
11430;"AT4G07580";"AT5G40155";0.990111066784448
11431;"AT4G07580";"AT5G02210";0.990025524573234
11432;"AT4G07580";"AT3G45540";0.993093703126529
11433;"AT4G07580";"AT4G26530";0.992968445236725
11434;"AT4G07586";"AT5G45890";0.987311307671811
11435;"AT4G07600";"AT5G19340";0.991145119869438
11436;"AT4G07600";"AT5G54180";0.988901128427111
11437;"AT4G07600";"AT5G09930";0.998025163217737
11438;"At4g07620";"AT4G07820";0.995066568823799
11439;"AT4G07640";"AT5G59640";0.988137752387236
11440;"AT4G07640";"AT5G55990";0.989013542082005
11441;"At4g07650";"AT5G54410";0.987220200267546
11442;"AT4G07660";"AT5G58330";0.994926473178586
11443;"AT5G19740";"AT5G10510";0.996145072315259
11444;"AT4G07680";"AT5G57070";0.991935300940378
11445;"AT4G07680";"AT3G52620";0.98750750912424
11446;"AT4G07680";"AT4G18980";0.987610611717498
11447;"AT4G07700";"AT4G16470";0.987088208621449
11448;"AT4G07700";"AT5G24940";0.987093386240867
11449;"AT4G07700";"AT5G49450";0.990401195506789
11450;"AT4G07700";"AT5G49590";0.989405518957811
11451;"AT4G07720";"AT3G51400";0.988574639355179
11452;"AT4G05320";"AT4G15750";0.996777245711889
11453;"AT4G05320";"AT3G50810";0.988403675407205
11454;"AT4G05320";"AT4G28270";0.988437247455192
11455;"AT4G05370";"AT4G16900";0.991103312531563
11456;"AT4G05400";"AT5G42660";0.991145286629061
11457;"AT4G05410";"AT1G73490";0.997225511479342
11458;"AT4G05410";"AT1G31660";0.989339695236003
11459;"AT4G05410";"At5g48240";0.999608092858071
11460;"AT4G05410";"AT5G41190";0.992611174981437
11461;"AT4G05410";"AT5G40200";0.991943885046017
11462;"AT4G05410";"AT3G53940";0.989762189139157
11463;"AT4G05410";"AT4G10760";0.992578254495026
11464;"AT4G05410";"AT4G07410";0.996420476927581
11465;"AT4G05420";"AT2G45240";0.9966056002732
11466;"AT4G05420";"AT5G09390";0.993268648306627
11467;"AT4G05420";"AT1G16560";0.996184791088457
11468;"AT4G05420";"AT5G13030";0.991033269039193
11469;"AT4G05420";"AT5G03340";0.987224145316837
11470;"AT4G05440";"AT1G73490";0.994616134104158
11471;"AT4G05440";"At5g48240";0.991634829890743
11472;"AT4G05440";"AT5G39840";0.988890552285062
11473;"AT4G05440";"AT5G14050";0.987626994088223
11474;"AT4G05440";"AT3G62830";0.998161415004191
11475;"AT4G05440";"AT3G59690";0.994091705285311
11476;"AT4G05440";"AT4G37910";0.989187873942957
11477;"AT4G05440";"AT4G30930";0.991021190302217
11478;"AT4G05440";"AT4G07410";0.992360690171443
11479;"AT4G05440";"AT4G05410";0.99302757009905
11480;"AT4G05460";"AT5G17020";0.99741314349342
11481;"AT4G05460";"AT5G61970";0.992674498751825
11482;"AT4G05460";"AT5G53540";0.98898506617036
11483;"AT4G05460";"AT5G04600";0.995788796067406
11484;"AT4G05460";"AT3G60350";0.997381502375288
11485;"AT4G05460";"AT3G57290";0.994200251554489
11486;"AT4G05460";"AT4G19210";0.987495329991268
11487;"AT4G05330";"AT4G16410";0.989686765096193
11488;"AT4G05330";"AT5G30470";0.990088002153137
11489;"AT4G05330";"AT4G30300";0.994679075118615
11490;"AT4G05500";"At5g21030";0.994356129646853
11491;"AT4G05500";"AT5G51800";0.989102094182491
11492;"AT4G05500";"AT4G38660";0.989477304102767
11493;"AT4G05500";"AT4G34260";0.995811424866629
11494;"AT4G05510";"AT5G34840";0.990205208607408
11495;"AT4G05510";"AT5G62630";0.992985048803217
11496;"AT4G05510";"AT3G54800";0.99177105038236
11497;"AT4G05520";"AT1G26100";0.996310060458752
11498;"AT4G05520";"AT3G53380";0.987916535326274
11499;"AT4G05520";"AT3G51280";0.992890791246912
11500;"AT4G05550";"AT2G45270";0.991404033804313
11501;"AT4G05550";"AT5G50645";0.990149908746639
11502;"AT4G05570";"AT4G07523";0.991188641903433
11503;"AT4G05570";"AT5G58280";0.993892174366688
11504;"AT4G05570";"AT5G49310";0.988631731984862
11505;"AT4G05570";"AT5G48250";0.992711219939703
11506;"AT4G05570";"AT4G20790";0.993296024145308
11507;"AT4G05580";"AT4G26520";0.98880323990082
11508;"AT4G05580";"AT4G11410";0.987348586768346
11509;"AT4G05530";"AT5G04750";0.989073834844732
11510;"AT4G05530";"AT4G37300";0.987448251830982
11511;"AT4G05530";"AT4G21960";0.990536339035322
11512;"AT4G05600";"AT5G03870";0.989684988458598
11513;"AT4G05610";"AT3G59130";0.991572147459102
11514;"AT4G05590";"AT5G52120";0.992436838694129
11515;"AT4G05590";"AT5G43850";0.995972650397844
11516;"AT4G05590";"AT4G31970";0.988652801758009
11517;"AT4G05630";"AT4G36490";0.994078367753425
11518;"AT4G05630";"AT5G30470";0.992043136169426
11519;"AT4G05630";"AT4G30300";0.98969733755911
11520;"AT4G05630";"AT4G05330";0.994467316552274
11521;"AT4G07330";"AT5G59520";0.987025958490513
11522;"AT4G07330";"AT5G41450";0.995801669005991
11523;"AT4G07330";"AT5G12990";0.992375048941815
11524;"AT4G07330";"AT5G11740";0.996565933941859
11525;"AT4G07330";"AT5G06040";0.998382188615274
11526;"AT4G07330";"AT3G59845";0.994578901164306
11527;"AT4G07330";"AT3G13250";0.98863751679112
11528;"AT4G05180";"AT5G58003";0.992668207247217
11529;"AT4G05100";"AT4G37330";0.991436401290681
11530;"AT4G05100";"AT4G18220";0.988216373336775
11531;"AT4G05100";"AT4G07840";0.986926546789414
11532;"AT4G05000";"AT4G36920";0.996249672568608
11533;"AT4G05000";"AT4G30500";0.989021014713228
11534;"AT4G05070";"AT3G63210";0.987299654335882
11535;"AT4G05070";"AT4G34640";0.989531332534771
11536;"AT4G05070";"AT4G30070";0.989034951101148
11537;"AT4G05080";"At5g29397";0.98832942341012
11538;"AT4G05080";"AT4G07523";0.987413614184988
11539;"AT4G05080";"AT5G27190";0.987011300138245
11540;"AT4G05080";"AT5G37860";0.993436433800084
11541;"AT4G05080";"AT1G69940";0.987044537096717
11542;"AT4G05080";"AT3G49450";0.993618263879838
11543;"AT4G05080";"AT4G20790";0.995180757914535
11544;"AT4G05080";"AT4G05570";0.995519474965723
11545;"AT4G05050";"AT5G53410";0.99531561527718
11546;"AT4G05050";"AT5G47710";0.989281733512749
11547;"AT4G05060";"AT1G77370";0.990387787560542
11548;"AT4G05060";"AT5G15860";0.992240170238953
11549;"AT4G05060";"AT3G50860";0.990043488713902
11550;"AT4G05060";"AT4G29660";0.988724629088318
11551;"AT4G05060";"AT4G21450";0.993555148439186
11552;"AT4G05060";"AT4G12570";0.991175393832491
11553;"AT4G05020";"AT4G15420";0.991486181046067
11554;"AT4G05020";"AT5G67310";0.997961040278997
11555;"AT4G05020";"AT5G56030";0.98771194769485
11556;"AT4G05020";"AT3G59280";0.99086390470962
11557;"AT4G05020";"AT3G46930";0.994616546876207
11558;"AT4G05040";"AT5G39870";0.995102244553307
11559;"AT4G05120";"AT5G58690";0.991831832669171
11560;"AT4G05120";"AT4G35970";0.996015583728105
11561;"AT4G05140";"AT5G11220";0.992106207211042
11562;"AT4G05140";"AT5G02170";0.993007005314521
11563;"AT4G05140";"AT3G50080";0.98804279796681
11564;"AT4G05160";"AT5G37050";0.990309140293066
11565;"AT4G05160";"AT5G22400";0.99197093864862
11566;"AT4G05170";"AT5G45210";0.987189939768967
11567;"AT4G05190";"AT5G02740";0.988900667377551
11568;"AT4G05200";"AT4G15320";0.992181796036912
11569;"AT4G05210";"AT1G26150";0.995766781109439
11570;"AT4G05210";"AT5G08400";0.99184121514995
11571;"AT4G05210";"AT5G64860";0.987087443047166
11572;"AT4G05210";"AT5G42030";0.987473358531616
11573;"AT4G05210";"AT5G07330";0.992371807113183
11574;"AT4G05210";"AT4G39180";0.989654774693669
11575;"AT4G05210";"AT4G33460";0.994297445914735
11576;"AT4G05240";"AT4G32080";0.990269207997868
11577;"AT4G05250";"AT5G65020";0.98840809317947
11578;"AT4G05250";"AT5G59720";0.987041103903569
11579;"AT4G05250";"AT5G01370";0.987570743415255
11580;"AT4G05250";"AT4G30810";0.998872392043181
11581;"AT4G05250";"AT4G29720";0.991116477637756
11582;"AT4G05260";"AT5G64220";0.99041104474621
11583;"AT4G05260";"AT3G48100";0.98918173209572
11584;"AT4G05270";"AT5G11360";0.989175370536399
11585;"AT4G05270";"AT3G59030";0.988851736895186
11586;"AT4G05280";"AT5G10680";0.992228686638413
11587;"AT4G05280";"AT5G17140";0.998867248453535
11588;"AT4G05280";"AT5G24480";0.991207911982433
11589;"AT4G05280";"AT4G37850";0.988726441386349
11590;"AT4G05280";"AT4G09860";0.990112845466053
11591;"AT4G05300";"AT5G11020";0.993263893381992
11592;"AT4G05300";"AT5G47350";0.991386926681175
11593;"AT4G05300";"AT4G26440";0.994590490238234
11594;"AT4G05300";"AT4G25510";0.989869148950617
11595;"AT4G05300";"AT4G19570";0.996091726655279
11596;"AT4G05300";"AT4G18790";0.994908067229727
11597;"AT4G05310";"AT5G37880";0.991286009714225
11598;"AT4G04890";"AT2G41550";0.995248825464817
11599;"AT4G04890";"AT4G15310";0.993961243083599
11600;"AT4G04890";"AT4G14390";0.991048813913788
11601;"AT4G04890";"AT5G54510";0.988732642936201
11602;"AT4G04890";"AT5G43690";0.99360738821614
11603;"AT4G04890";"AT5G09780";0.98911008500932
11604;"AT4G04890";"AT3G48040";0.993154883296637
11605;"AT4G04940";"AT5G04320";0.987487896417329
11606;"AT4G04940";"AT3G49390";0.994676415764178
11607;"AT4G04940";"AT4G26780";0.990892327559893
11608;"AT4G04950";"AT5G01600";0.998110357694197
11609;"AT4G04950";"AT4G33170";0.989576855352999
11610;"AT4G04950";"AT4G12340";0.987175301748282
11611;"AT4G04960";"AT4G17080";0.98983287893391
11612;"AT4G04960";"AT4G14370";0.987653915847169
11613;"AT4G04960";"At4g08230";0.992931899453902
11614;"AT4G04970";"AT5G62320";0.98828341712234
11615;"AT4G04600";"AT5G25470";0.990830699615208
11616;"AT4G04620";"AT5G16610";0.99598875443935
11617;"AT4G04620";"AT5G16470";0.987756557356285
11618;"AT4G04610";"AT5G15750";0.991165329784276
11619;"AT4G04610";"AT5G67240";0.987858706315365
11620;"AT4G04610";"AT5G52380";0.987532725943122
11621;"AT4G04610";"AT5G14580";0.99330449454035
11622;"AT4G04610";"AT4G28450";0.989356614465391
11623;"AT4G04610";"AT4G21140";0.987049650198893
11624;"AT4G04630";"AT3G57110";0.992046026419148
11625;"AT4G04630";"AT4G23990";0.990866692934965
11626;"AT4G04650";"AT5G58820";0.999331144257622
11627;"AT4G04650";"AT5G52440";0.992939915271277
11628;"AT4G04650";"AT5G37900";0.988981919689722
11629;"AT4G04650";"AT5G15350";0.99146697537331
11630;"AT4G04650";"AT5G10420";0.992007939330203
11631;"AT4G04650";"AT3G47130";0.991582567427884
11632;"AT4G04650";"AT4G09430";0.993362325353614
11633;"AT4G04660";"AT5G01920";0.989365536870812
11634;"AT4G04670";"AT5G27620";0.994632067318768
11635;"AT4G04670";"AT5G40200";0.987409925984289
11636;"AT4G04670";"AT5G09840";0.988317047713126
11637;"AT4G04690";"AT5G65320";0.998130428590117
11638;"AT4G04640";"AT5G46795";0.98724813775491
11639;"AT4G04640";"AT5G19110";0.995979091853386
11640;"AT4G04640";"AT4G33110";0.992160316239107
11641;"AT4G04640";"AT4G26650";0.992205130940943
11642;"At4g04700";"AT5G67260";0.993258923526963
11643;"At4g04700";"AT3G51290";0.987185232215765
11644;"AT4G04710";"AT1G48840";0.993357137436603
11645;"AT4G04710";"AT3G55000";0.986910892132975
11646;"AT4G04710";"AT3G50620";0.986966742022428
11647;"AT4G04750";"AT3G59260";0.989385372633355
11648;"AT4G04760";"AT5G44350";0.990480456733399
11649;"AT4G04760";"AT5G40450";0.990252620177298
11650;"AT4G04760";"AT5G13710";0.997706332573193
11651;"AT4G04790";"AT1G73490";0.99636076286507
11652;"AT4G04790";"AT5G13490";0.987546322064002
11653;"AT4G04790";"AT3G51790";0.987154767920006
11654;"AT4G04790";"AT5G17510";0.98738456699806
11655;"AT4G04790";"AT5G15090";0.991285244010651
11656;"AT4G04790";"At5g48240";0.995632866781497
11657;"AT4G04790";"AT5G41190";0.99169592407396
11658;"AT4G04790";"AT5G40200";0.998040466639525
11659;"AT4G04790";"AT5G39840";0.987699394861313
11660;"AT4G04790";"AT3G56990";0.991266454543538
11661;"AT4G04790";"AT4G31920";0.98996562180571
11662;"AT4G04790";"AT4G10760";0.9947697106506
11663;"AT4G04790";"AT4G07410";0.987110232551489
11664;"AT4G04790";"AT4G05410";0.995967373918075
11665;"AT5G35025";"AT3G42260";0.99700973357113
11666;"AT4G04840";"AT5G10690";0.989764541407421
11667;"AT4G04840";"AT5G55480";0.994080058863513
11668;"AT4G04840";"AT5G01920";0.994421302479277
11669;"AT4G04880";"AT5G38800";0.993552354212508
11670;"AT4G04800";"AT4G15420";0.995412568668314
11671;"AT4G04800";"AT5G13080";0.987902874482518
11672;"AT4G04800";"AT3G62240";0.997954127681
11673;"AT4G04800";"AT4G05020";0.987319803584233
11674;"AT4G04860";"AT5G52770";0.990306464836676
11675;"AT4G04850";"AT4G27600";0.98881137025673
11676;"AT4G04740";"AT4G18710";0.991789398694594
11677;"AT4G04900";"AT5G15680";0.987260346920366
11678;"AT4G04900";"AT5G48400";0.98698106038974
11679;"AT4G04900";"AT3G61230";0.987922442318977
11680;"AT4G04900";"AT3G51120";0.993254584862082
11681;"AT4G04920";"AT5G62910";0.992042442142429
11682;"AT4G04955";"AT4G14160";0.990560424215205
11683;"AT4G04550";"AT5G60780";0.987299411996036
11684;"AT4G04550";"AT5G18940";0.990692120892958
11685;"AT4G04550";"AT5G18100";0.993475248219381
11686;"AT4G04550";"AT5G07880";0.990434764900361
11687;"AT4G04550";"AT3G51510";0.987901912453618
11688;"AT4G04560";"AT5G61710";0.99462575228703
11689;"AT4G04560";"AT5G54380";0.994549747657133
11690;"AT4G04560";"AT5G22990";0.989131469712139
11691;"AT4G04560";"AT3G51700";0.989213605255982
11692;"AT4G04590";"AT4G14150";0.988250656059741
11693;"AT4G04150";"AT5G52330";0.989349988554937
11694;"AT4G04150";"AT5G07080";0.991457384508347
11695;"AT4G04170";"AT3G63040";0.992735074513797
11696;"AT4G04170";"AT4G28190";0.987935599966213
11697;"AT4G04180";"AT5G09420";0.989415365546494
11698;"AT4G04180";"AT5G19990";0.988092788841807
11699;"AT4G04180";"AT5G27540";0.991087123879922
11700;"AT4G04180";"AT5G46840";0.987265341029968
11701;"AT4G04180";"AT3G49320";0.995751524322997
11702;"AT4G04180";"AT4G33070";0.991061206418936
11703;"AT4G04180";"AT4G20020";0.993438482518991
11704;"AT4G04180";"AT4G11790";0.988675609131047
11705;"AT4G04220";"AT2G40950";0.988709453857367
11706;"AT4G04220";"AT5G21040";0.992156104857243
11707;"AT4G04220";"AT5G11530";0.994414566417868
11708;"AT4G04220";"AT5G08550";0.98776490191092
11709;"AT4G04220";"AT4G25230";0.98965822127807
11710;"AT4G04230";"AT5G23240";0.993383538070634
11711;"AT4G04230";"AT3G45970";0.987349645846909
11712;"At4g04260";"AT4G17580";0.987547660141889
11713;"At4g04260";"AT3G60650";0.994429330262177
11714;"At4g04260";"AT3G43120";0.991131008286982
11715;"At4g04260";"AT4G35240";0.988173563621337
11716;"AT4G04270";"AT4G13960";0.990471969818266
11717;"AT4G04270";"AT4G07523";0.992037876610667
11718;"AT4G04270";"AT5G51320";0.989523351629202
11719;"AT4G04270";"AT5G50500";0.9963999757973
11720;"AT4G04270";"AT5G41450";0.992590942398169
11721;"AT4G04270";"AT5G35660";0.990359662238345
11722;"AT4G04270";"AT4G35650";0.988965445873418
11723;"AT4G04270";"AT4G28900";0.991928239488403
11724;"AT4G04280";"AT5G35290";0.995031155605516
